35108:
 num     #instances         #bytes  class name (module)
3240:             1             32  [Ljava.lang.module.ModuleDescriptor$Modifier; (java.base@25)
3241:             1             32  [Ljava.lang.module.ModuleDescriptor$Requires$Modifier; (java.base@25)
3242:             1             32  [Ljava.lang.ref.WeakReference; (java.base@25)
3243:             1             32  [Ljava.net.Proxy$Type; (java.base@25)
3244:             1             32  [Ljava.net.StandardProtocolFamily; (java.base@25)
3245:             1             32  [Ljava.security.DrbgParameters$Capability; (java.base@25)
3246:             2             32  [Ljava.security.cert.Certificate; (java.base@25)
3247:             1             32  [Ljava.time.format.DateTimeFormatter; (java.base@25)
3248:             1             32  [Ljava.time.format.DateTimeFormatterBuilder$SettingsParser; (java.base@25)
3249:             1             32  [Ljava.time.format.FormatStyle; (java.base@25)
3250:             1             32  [Ljava.time.format.ResolverStyle; (java.base@25)
3251:             1             32  [Ljava.time.temporal.IsoFields$Field; (java.base@25)
3252:             1             32  [Ljava.time.temporal.JulianFields$Field; (java.base@25)
3253:             1             32  [Ljava.util.Locale; (java.base@25)
3254:             1             32  [Ljava.util.concurrent.ThreadPoolExecutor; (java.base@25)
3255:             1             32  [Ljava.util.regex.Pattern$Qtype; (java.base@25)
3256:             1             32  [Ljava.util.stream.MatchOps$MatchKind; (java.base@25)
3257:             1             32  [Ljava.util.stream.StreamShape; (java.base@25)
3258:             2             32  [Ljavax.management.modelmbean.ModelMBeanAttributeInfo; (java.management@25)
3259:             2             32  [Ljavax.management.modelmbean.ModelMBeanConstructorInfo; (java.management@25)
3260:             2             32  [Ljavax.management.modelmbean.ModelMBeanNotificationInfo; (java.management@25)
3261:             1             32  [Ljavax.xml.catalog.CatalogFeatures$Feature; (java.xml@25)
3262:             1             32  [Ljdk.internal.classfile.impl.AbstractPoolEntry$Utf8EntryImpl$State; (java.base@25)
3263:             1             32  [Ljdk.internal.logger.BootstrapLogger$LoggingBackend; (java.base@25)
3264:             1             32  [Ljdk.internal.module.ModuleBootstrap$IllegalNativeAccess; (java.base@25)
3265:             1             32  [Ljdk.internal.module.ServicesCatalog; (java.base@25)
3266:             1             32  [Ljdk.internal.vm.Continuation$Pinned; (java.base@25)
3267:             1             32  [Ljdk.xml.internal.JdkXmlFeatures$XmlFeature; (java.xml@25)
3268:             1             32  [Ljdk.xml.internal.XMLSecurityManager$Processor; (java.xml@25)
3269:             1             32  [Ljdk.xml.internal.XMLSecurityPropertyManager$Property; (java.xml@25)
3270:             1             32  [Lorg.apache.catalina.WebResourceRoot$ArchiveIndexStrategy;
3271:             1             32  [Lorg.apache.catalina.authenticator.AuthenticatorBase$AllowCorsPreflight;
3272:             1             32  [Lorg.apache.coyote.ContinueResponseTiming;
3273:             1             32  [Lorg.apache.coyote.ErrorState;
3274:             1             32  [Lorg.apache.coyote.http11.Http11InputBuffer$HeaderParseStatus;
3275:             1             32  [Lorg.apache.ibatis.mapping.ParameterMode;
3276:             1             32  [Lorg.apache.ibatis.mapping.ResultSetType;
3277:             1             32  [Lorg.apache.ibatis.mapping.StatementType;
3278:             1             32  [Lorg.apache.ibatis.session.AutoMappingBehavior;
3279:             1             32  [Lorg.apache.ibatis.session.AutoMappingUnknownColumnBehavior;
3280:             1             32  [Lorg.apache.ibatis.session.ExecutorType;
3281:             1             32  [Lorg.apache.tomcat.util.buf.EncodedSolidusHandling;
3282:             1             32  [Lorg.apache.tomcat.util.http.ConcurrentDateFormat;
3283:             1             32  [Lorg.apache.tomcat.util.http.SameSiteCookies;
3284:             1             32  [Lorg.apache.tomcat.util.http.parser.HttpHeaderParser$HeaderParseStatus;
3285:             1             32  [Lorg.apache.tomcat.util.http.parser.SkipResult;
3286:             1             32  [Lorg.apache.tomcat.util.log.UserDataHelper$Config;
3287:             1             32  [Lorg.apache.tomcat.util.log.UserDataHelper$Mode;
3288:             1             32  [Lorg.apache.tomcat.util.net.AbstractEndpoint$BindState;
3289:             1             32  [Lorg.apache.tomcat.util.net.Acceptor$AcceptorState;
3290:             1             32  [Lorg.apache.tomcat.util.net.SendfileState;
3291:             1             32  [Lorg.hibernate.validator.constraints.CompositionType;
3292:             1             32  [Lorg.hibernate.validator.internal.metadata.raw.ConfigurationSource;
3293:             1             32  [Lorg.hibernate.validator.internal.util.ConcurrentReferenceHashMap$ReferenceType;
3294:             1             32  [Lorg.redisson.api.BatchOptions$ExecutionMode;
3295:             1             32  [Lorg.redisson.api.NodeType;
3296:             1             32  [Lorg.redisson.client.RedisConnection$Status;
3297:             1             32  [Lorg.redisson.config.ReadMode;
3298:             1             32  [Lorg.redisson.config.TransportMode;
3299:             1             32  [Lorg.redisson.liveobject.core.RedissonObjectBuilder$ReferenceType;
3300:             1             32  [Lorg.slf4j.helpers.Reporter$Level;
3301:             1             32  [Lorg.springframework.beans.factory.config.YamlProcessor$ResolutionMethod;
3302:             1             32  [Lorg.springframework.boot.Banner$Mode;
3303:             1             32  [Lorg.springframework.boot.WebApplicationType;
3304:             1             32  [Lorg.springframework.boot.actuate.autoconfigure.metrics.MeterRegistryPostProcessor$CompositeMeterRegistries;
3305:             1             32  [Lorg.springframework.boot.actuate.endpoint.web.WebEndpointHttpMethod;
3306:             1             32  [Lorg.springframework.boot.actuate.metrics.export.prometheus.PrometheusPushGatewayManager$ShutdownOperation;
3307:             1             32  [Lorg.springframework.boot.ansi.AnsiOutput$Enabled;
3308:             1             32  [Lorg.springframework.boot.autoconfigure.web.ErrorProperties$IncludeAttribute;
3309:             1             32  [Lorg.springframework.boot.context.properties.source.ConfigurationPropertyName$Form;
3310:             1             32  [Lorg.springframework.boot.context.properties.source.ConfigurationPropertyState;
3311:             1             32  [Lorg.springframework.boot.jdbc.DataSourceBuilder$DataSourceProperty;
3312:             1             32  [Lorg.springframework.boot.jdbc.EmbeddedDatabaseConnection;
3313:             1             32  [Lorg.springframework.boot.loader.zip.ZipContent$Kind;
3314:             1             32  [Lorg.springframework.boot.loader.zip.ZipString$CompareType;
3315:             1             32  [Lorg.springframework.boot.sql.init.DatabaseInitializationMode;
3316:             1             32  [Lorg.springframework.boot.web.servlet.ServletContextInitializer;
3317:             1             32  [Lorg.springframework.cglib.proxy.Callback;
3318:             1             32  [Lorg.springframework.core.annotation.MergedAnnotations$SearchStrategy;
3319:             1             32  [Lorg.springframework.core.annotation.TypeMappedAnnotations$IsPresent;
3320:             1             32  [Lorg.springframework.data.convert.CustomConversions$ConverterRegistrationIntent$ConverterOrigin;
3321:             1             32  [Lorg.springframework.data.geo.Metrics;
3322:             1             32  [Lorg.springframework.data.repository.config.BootstrapMode;
3323:             1             32  [Lorg.springframework.data.util.NullableWrapperConverters$WrapperType$Cardinality;
3324:             1             32  [Lorg.springframework.expression.spel.SpelCompilerMode;
3325:             1             32  [Lorg.springframework.jmx.support.RegistrationPolicy;
3326:             1             32  [Lorg.springframework.scheduling.support.ScheduledTaskObservationDocumentation$LowCardinalityKeyNames;
3327:             1             32  [Lorg.springframework.security.crypto.bcrypt.BCryptPasswordEncoder$BCryptVersion;
3328:             1             32  [Lorg.springframework.util.ConcurrentLruCache$CacheEntryState;
3329:             1             32  [Lorg.springframework.util.ConcurrentLruCache$DrainStatus;
3330:             1             32  [Lorg.springframework.web.context.request.async.StandardServletAsyncWebRequest$State;
3331:             1             32  [Lorg.springframework.web.context.request.async.WebAsyncManager$State;
3332:             1             32  [Lorg.springframework.web.util.DefaultUriBuilderFactory$EncodingMode;
3333:             1             32  [Lorg.yaml.snakeyaml.DumperOptions$FlowStyle;
