31420:
 num     #instances         #bytes  class name (module)
6012:             1             16  org.springframework.boot.autoconfigure.logging.ConditionEvaluationReportMessage$$Lambda/0x000000001279e248
6013:             1             16  org.springframework.boot.autoconfigure.logging.ConditionEvaluationReportMessage$$Lambda/0x000000001279e6e0
6014:             1             16  org.springframework.boot.autoconfigure.mustache.MustacheTemplateAvailabilityProvider
6015:             1             16  org.springframework.boot.autoconfigure.netty.NettyAutoConfiguration
6016:             1             16  org.springframework.boot.autoconfigure.netty.NettyProperties
6017:             1             16  org.springframework.boot.autoconfigure.reactor.ReactorAutoConfiguration
6018:             1             16  org.springframework.boot.autoconfigure.reactor.ReactorProperties
6019:             1             16  org.springframework.boot.autoconfigure.reactor.netty.ReactorNettyConfigurations$ReactorResourceFactoryConfiguration
6020:             1             16  org.springframework.boot.autoconfigure.reactor.netty.ReactorNettyProperties
6021:             1             16  org.springframework.boot.autoconfigure.sql.init.DataSourceInitializationConfiguration
6022:             1             16  org.springframework.boot.autoconfigure.sql.init.SqlInitializationAutoConfiguration
6023:             1             16  org.springframework.boot.autoconfigure.ssl.SslProperties
6024:             1             16  org.springframework.boot.autoconfigure.ssl.SslProperties$Bundles$Watch
6025:             1             16  org.springframework.boot.autoconfigure.ssl.SslProperties$Bundles$Watch$File
6026:             1             16  org.springframework.boot.autoconfigure.ssl.SslPropertiesBundleRegistrar$$Lambda/0x00000000123cdc90
6027:             1             16  org.springframework.boot.autoconfigure.ssl.SslPropertiesBundleRegistrar$$Lambda/0x00000000123cfcc8
6028:             1             16  org.springframework.boot.autoconfigure.task.ScheduledBeanLazyInitializationExcludeFilter
6029:             1             16  org.springframework.boot.autoconfigure.task.TaskExecutionAutoConfiguration
6030:             1             16  org.springframework.boot.autoconfigure.task.TaskExecutionProperties$Pool$Shutdown
6031:             1             16  org.springframework.boot.autoconfigure.task.TaskExecutionProperties$Simple
6032:             1             16  org.springframework.boot.autoconfigure.task.TaskExecutorConfigurations$TaskExecutorBuilderConfiguration
6033:             1             16  org.springframework.boot.autoconfigure.task.TaskExecutorConfigurations$ThreadPoolTaskExecutorBuilderConfiguration
6034:             1             16  org.springframework.boot.autoconfigure.task.TaskSchedulingAutoConfiguration
6035:             1             16  org.springframework.boot.autoconfigure.task.TaskSchedulingConfigurations$TaskSchedulerBuilderConfiguration
6036:             1             16  org.springframework.boot.autoconfigure.task.TaskSchedulingConfigurations$ThreadPoolTaskSchedulerBuilderConfiguration
6037:             1             16  org.springframework.boot.autoconfigure.task.TaskSchedulingProperties$Pool
6038:             1             16  org.springframework.boot.autoconfigure.task.TaskSchedulingProperties$Simple
6039:             1             16  org.springframework.boot.autoconfigure.template.TemplateAvailabilityProviders$NoTemplateAvailabilityProvider
6040:             1             16  org.springframework.boot.autoconfigure.thymeleaf.ThymeleafTemplateAvailabilityProvider
6041:             1             16  org.springframework.boot.autoconfigure.transaction.ExecutionListenersTransactionManagerCustomizer
6042:             1             16  org.springframework.boot.autoconfigure.transaction.TransactionAutoConfiguration
6043:             1             16  org.springframework.boot.autoconfigure.transaction.TransactionAutoConfiguration$EnableTransactionManagementConfiguration
6044:             1             16  org.springframework.boot.autoconfigure.transaction.TransactionAutoConfiguration$EnableTransactionManagementConfiguration$CglibAutoProxyConfiguration
6045:             1             16  org.springframework.boot.autoconfigure.transaction.TransactionAutoConfiguration$TransactionTemplateConfiguration
6046:             1             16  org.springframework.boot.autoconfigure.transaction.TransactionManagerCustomizationAutoConfiguration
6047:             1             16  org.springframework.boot.autoconfigure.transaction.TransactionManagerCustomizers
6048:             1             16  org.springframework.boot.autoconfigure.validation.ValidationAutoConfiguration
6049:             1             16  org.springframework.boot.autoconfigure.validation.ValidationAutoConfiguration$$Lambda/0x00000000126e62a8
6050:             1             16  org.springframework.boot.autoconfigure.web.ErrorProperties$Whitelabel
6051:             1             16  org.springframework.boot.autoconfigure.web.OnEnabledResourceChainCondition
6052:             1             16  org.springframework.boot.autoconfigure.web.ServerProperties$Reactive
6053:             1             16  org.springframework.boot.autoconfigure.web.ServerProperties$Tomcat$Mbeanregistry
6054:             1             16  org.springframework.boot.autoconfigure.web.client.AutoConfiguredRestClientSsl
6055:             1             16  org.springframework.boot.autoconfigure.web.client.HttpMessageConvertersRestClientCustomizer
6056:             1             16  org.springframework.boot.autoconfigure.web.client.RestClientAutoConfiguration
6057:             1             16  org.springframework.boot.autoconfigure.web.client.RestClientBuilderConfigurer
6058:             1             16  org.springframework.boot.autoconfigure.web.client.RestTemplateAutoConfiguration
6059:             1             16  org.springframework.boot.autoconfigure.web.embedded.EmbeddedWebServerFactoryCustomizerAutoConfiguration
6060:             1             16  org.springframework.boot.autoconfigure.web.embedded.EmbeddedWebServerFactoryCustomizerAutoConfiguration$NettyWebServerFactoryCustomizerConfiguration
6061:             1             16  org.springframework.boot.autoconfigure.web.embedded.EmbeddedWebServerFactoryCustomizerAutoConfiguration$TomcatWebServerFactoryCustomizerConfiguration
6062:             1             16  org.springframework.boot.autoconfigure.web.embedded.TomcatWebServerFactoryCustomizer$$Lambda/0x00000000123d93e0
6063:             1             16  org.springframework.boot.autoconfigure.web.embedded.TomcatWebServerFactoryCustomizer$$Lambda/0x00000000123d9ce8
6064:             1             16  org.springframework.boot.autoconfigure.web.embedded.TomcatWebServerFactoryCustomizer$$Lambda/0x00000000123da840
6065:             1             16  org.springframework.boot.autoconfigure.web.embedded.TomcatWebServerFactoryCustomizer$$Lambda/0x00000000123db368
6066:             1             16  org.springframework.boot.autoconfigure.web.embedded.TomcatWebServerFactoryCustomizer$$Lambda/0x00000000123dbc60
6067:             1             16  org.springframework.boot.autoconfigure.web.embedded.TomcatWebServerFactoryCustomizer$$Lambda/0x00000000123dd230
6068:             1             16  org.springframework.boot.autoconfigure.web.embedded.TomcatWebServerFactoryCustomizer$$Lambda/0x00000000123dd478
6069:             1             16  org.springframework.boot.autoconfigure.web.embedded.TomcatWebServerFactoryCustomizer$$Lambda/0x00000000123dd910
6070:             1             16  org.springframework.boot.autoconfigure.web.embedded.TomcatWebServerFactoryCustomizer$$Lambda/0x00000000123ddd68
6071:             1             16  org.springframework.boot.autoconfigure.web.embedded.TomcatWebServerFactoryCustomizer$$Lambda/0x00000000123de000
6072:             1             16  org.springframework.boot.autoconfigure.web.embedded.TomcatWebServerFactoryCustomizer$$Lambda/0x00000000123de930
6073:             1             16  org.springframework.boot.autoconfigure.web.embedded.TomcatWebServerFactoryCustomizer$$Lambda/0x00000000123ded88
6074:             1             16  org.springframework.boot.autoconfigure.web.embedded.TomcatWebServerFactoryCustomizer$$Lambda/0x00000000123df470
6075:             1             16  org.springframework.boot.autoconfigure.web.embedded.TomcatWebServerFactoryCustomizer$$Lambda/0x00000000123df8c8
6076:             1             16  org.springframework.boot.autoconfigure.web.embedded.TomcatWebServerFactoryCustomizer$$Lambda/0x00000000123dfd50
6077:             1             16  org.springframework.boot.autoconfigure.web.embedded.TomcatWebServerFactoryCustomizer$$Lambda/0x00000000123e0470
6078:             1             16  org.springframework.boot.autoconfigure.web.embedded.TomcatWebServerFactoryCustomizer$$Lambda/0x00000000123e0d68
6079:             1             16  org.springframework.boot.autoconfigure.web.embedded.TomcatWebServerFactoryCustomizer$$Lambda/0x00000000123e1660
6080:             1             16  org.springframework.boot.autoconfigure.web.embedded.TomcatWebServerFactoryCustomizer$$Lambda/0x00000000123e1cf8
6081:             1             16  org.springframework.boot.autoconfigure.web.embedded.TomcatWebServerFactoryCustomizer$$Lambda/0x00000000123e2800
6082:             1             16  org.springframework.boot.autoconfigure.web.embedded.TomcatWebServerFactoryCustomizer$$Lambda/0x00000000123e3340
6083:             1             16  org.springframework.boot.autoconfigure.web.embedded.TomcatWebServerFactoryCustomizer$$Lambda/0x00000000123e40b8
6084:             1             16  org.springframework.boot.autoconfigure.web.embedded.TomcatWebServerFactoryCustomizer$$Lambda/0x00000000123e42e0
6085:             1             16  org.springframework.boot.autoconfigure.web.embedded.TomcatWebServerFactoryCustomizer$$Lambda/0x00000000123e4510
6086:             1             16  org.springframework.boot.autoconfigure.web.reactive.function.client.ClientHttpConnectorAutoConfiguration
